UniProt_id,Reactome_id,URL,Description,Evidence Code,Species
O94788,R-HSA-5365859,https://reactome.org/PathwayBrowser/#/R-HSA-5365859,RA biosynthesis pathway,TAS,Homo sapiens
O95154,R-HSA-5423646,https://reactome.org/PathwayBrowser/#/R-HSA-5423646,Aflatoxin activation and detoxification,TAS,Homo sapiens
O95210,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
O95210,R-HSA-8980692,https://reactome.org/PathwayBrowser/#/R-HSA-8980692,RHOA GTPase cycle,TAS,Homo sapiens
O95210,R-HSA-9013404,https://reactome.org/PathwayBrowser/#/R-HSA-9013404,RAC2 GTPase cycle,TAS,Homo sapiens
O95210,R-HSA-9013405,https://reactome.org/PathwayBrowser/#/R-HSA-9013405,RHOD GTPase cycle,TAS,Homo sapiens
O95210,R-HSA-9013408,https://reactome.org/PathwayBrowser/#/R-HSA-9013408,RHOG GTPase cycle,TAS,Homo sapiens
O95210,R-HSA-9013423,https://reactome.org/PathwayBrowser/#/R-HSA-9013423,RAC3 GTPase cycle,TAS,Homo sapiens
O95399,R-HSA-375276,https://reactome.org/PathwayBrowser/#/R-HSA-375276,Peptide ligand-binding receptors,TAS,Homo sapiens
O95399,R-HSA-416476,https://reactome.org/PathwayBrowser/#/R-HSA-416476,G alpha (q) signalling events,TAS,Homo sapiens
O95445,R-HSA-975634,https://reactome.org/PathwayBrowser/#/R-HSA-975634,Retinoid metabolism and transport,TAS,Homo sapiens
O95497,R-HSA-163125,https://reactome.org/PathwayBrowser/#/R-HSA-163125,Post-translational modification: synthesis of GPI-anchored proteins,TAS,Homo sapiens
O95497,R-HSA-199220,https://reactome.org/PathwayBrowser/#/R-HSA-199220,Vitamin B5 (pantothenate) metabolism,TAS,Homo sapiens
O95497,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
O95633,R-HSA-2473224,https://reactome.org/PathwayBrowser/#/R-HSA-2473224,Antagonism of Activin by Follistatin,TAS,Homo sapiens
O95633,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
O95633,R-HSA-8957275,https://reactome.org/PathwayBrowser/#/R-HSA-8957275,Post-translational protein phosphorylation,TAS,Homo sapiens
O95678,R-HSA-6805567,https://reactome.org/PathwayBrowser/#/R-HSA-6805567,Keratinization,TAS,Homo sapiens
O95678,R-HSA-6809371,https://reactome.org/PathwayBrowser/#/R-HSA-6809371,Formation of the cornified envelope,TAS,Homo sapiens
O95954,R-HSA-70921,https://reactome.org/PathwayBrowser/#/R-HSA-70921,Histidine catabolism,TAS,Homo sapiens
O96013,R-HSA-428540,https://reactome.org/PathwayBrowser/#/R-HSA-428540,Activation of RAC1,IEA,Homo sapiens
O96013,R-HSA-9013148,https://reactome.org/PathwayBrowser/#/R-HSA-9013148,CDC42 GTPase cycle,TAS,Homo sapiens
O96013,R-HSA-9013149,https://reactome.org/PathwayBrowser/#/R-HSA-9013149,RAC1 GTPase cycle,TAS,Homo sapiens
O96013,R-HSA-9013404,https://reactome.org/PathwayBrowser/#/R-HSA-9013404,RAC2 GTPase cycle,TAS,Homo sapiens
O96013,R-HSA-9013406,https://reactome.org/PathwayBrowser/#/R-HSA-9013406,RHOQ GTPase cycle,TAS,Homo sapiens
O96013,R-HSA-9013407,https://reactome.org/PathwayBrowser/#/R-HSA-9013407,RHOH GTPase cycle,TAS,Homo sapiens
O96013,R-HSA-9013408,https://reactome.org/PathwayBrowser/#/R-HSA-9013408,RHOG GTPase cycle,TAS,Homo sapiens
O96013,R-HSA-9013409,https://reactome.org/PathwayBrowser/#/R-HSA-9013409,RHOJ GTPase cycle,TAS,Homo sapiens
O96013,R-HSA-9013420,https://reactome.org/PathwayBrowser/#/R-HSA-9013420,RHOU GTPase cycle,TAS,Homo sapiens
O96013,R-HSA-9013423,https://reactome.org/PathwayBrowser/#/R-HSA-9013423,RAC3 GTPase cycle,TAS,Homo sapiens
O96013,R-HSA-9013424,https://reactome.org/PathwayBrowser/#/R-HSA-9013424,RHOV GTPase cycle,TAS,Homo sapiens
P00167,R-HSA-196836,https://reactome.org/PathwayBrowser/#/R-HSA-196836,Vitamin C (ascorbate) metabolism,TAS,Homo sapiens
P00325,R-HSA-71384,https://reactome.org/PathwayBrowser/#/R-HSA-71384,Ethanol oxidation,TAS,Homo sapiens
P00326,R-HSA-5365859,https://reactome.org/PathwayBrowser/#/R-HSA-5365859,RA biosynthesis pathway,TAS,Homo sapiens
P00326,R-HSA-71384,https://reactome.org/PathwayBrowser/#/R-HSA-71384,Ethanol oxidation,TAS,Homo sapiens
P00338,R-HSA-70268,https://reactome.org/PathwayBrowser/#/R-HSA-70268,Pyruvate metabolism,TAS,Homo sapiens
P00352,R-HSA-5365859,https://reactome.org/PathwayBrowser/#/R-HSA-5365859,RA biosynthesis pathway,TAS,Homo sapiens
P00352,R-HSA-70350,https://reactome.org/PathwayBrowser/#/R-HSA-70350,Fructose catabolism,TAS,Homo sapiens
P00352,R-HSA-71384,https://reactome.org/PathwayBrowser/#/R-HSA-71384,Ethanol oxidation,TAS,Homo sapiens
P00367,R-HSA-2151201,https://reactome.org/PathwayBrowser/#/R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,TAS,Homo sapiens
P00367,R-HSA-8964539,https://reactome.org/PathwayBrowser/#/R-HSA-8964539,Glutamate and glutamine metabolism,TAS,Homo sapiens
P00441,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P00441,R-HSA-3299685,https://reactome.org/PathwayBrowser/#/R-HSA-3299685,Detoxification of Reactive Oxygen Species,TAS,Homo sapiens
P00441,R-HSA-3299685,https://reactome.org/PathwayBrowser/#/R-HSA-3299685,Detoxification of Reactive Oxygen Species,IEA,Homo sapiens
P00441,R-HSA-8950505,https://reactome.org/PathwayBrowser/#/R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,TAS,Homo sapiens
P00450,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
P00450,R-HSA-425410,https://reactome.org/PathwayBrowser/#/R-HSA-425410,Metal ion SLC transporters,TAS,Homo sapiens
P00450,R-HSA-5619049,https://reactome.org/PathwayBrowser/#/R-HSA-5619049,Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages),TAS,Homo sapiens
P00450,R-HSA-5619060,https://reactome.org/PathwayBrowser/#/R-HSA-5619060,Defective CP causes aceruloplasminemia (ACERULOP),TAS,Homo sapiens
P00450,R-HSA-8957275,https://reactome.org/PathwayBrowser/#/R-HSA-8957275,Post-translational protein phosphorylation,TAS,Homo sapiens
P00450,R-HSA-917937,https://reactome.org/PathwayBrowser/#/R-HSA-917937,Iron uptake and transport,TAS,Homo sapiens
P00480,R-HSA-1268020,https://reactome.org/PathwayBrowser/#/R-HSA-1268020,Mitochondrial protein import,IEA,Homo sapiens
P00480,R-HSA-1268020,https://reactome.org/PathwayBrowser/#/R-HSA-1268020,Mitochondrial protein import,TAS,Homo sapiens
P00480,R-HSA-70635,https://reactome.org/PathwayBrowser/#/R-HSA-70635,Urea cycle,TAS,Homo sapiens
P00488,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P00488,R-HSA-140875,https://reactome.org/PathwayBrowser/#/R-HSA-140875,Common Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P00488,R-HSA-6785807,https://reactome.org/PathwayBrowser/#/R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,TAS,Homo sapiens
P00491,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P00491,R-HSA-74217,https://reactome.org/PathwayBrowser/#/R-HSA-74217,Purine salvage,TAS,Homo sapiens
P00491,R-HSA-74259,https://reactome.org/PathwayBrowser/#/R-HSA-74259,Purine catabolism,TAS,Homo sapiens
P00491,R-HSA-9735763,https://reactome.org/PathwayBrowser/#/R-HSA-9735763,Defective PNP disrupts phosphorolysis of (deoxy)guanosine and (deoxy)inosine,TAS,Homo sapiens
P00492,R-HSA-74217,https://reactome.org/PathwayBrowser/#/R-HSA-74217,Purine salvage,TAS,Homo sapiens
P00492,R-HSA-9734281,https://reactome.org/PathwayBrowser/#/R-HSA-9734281,Defective HPRT1 disrupts guanine and hypoxanthine salvage,TAS,Homo sapiens
P00492,R-HSA-9748787,https://reactome.org/PathwayBrowser/#/R-HSA-9748787,Azathioprine ADME,TAS,Homo sapiens
P00505,R-HSA-1614558,https://reactome.org/PathwayBrowser/#/R-HSA-1614558,Degradation of cysteine and homocysteine,IEA,Homo sapiens
P00505,R-HSA-389661,https://reactome.org/PathwayBrowser/#/R-HSA-389661,Glyoxylate metabolism and glycine degradation,TAS,Homo sapiens
P00505,R-HSA-70263,https://reactome.org/PathwayBrowser/#/R-HSA-70263,Gluconeogenesis,TAS,Homo sapiens
P00505,R-HSA-8963693,https://reactome.org/PathwayBrowser/#/R-HSA-8963693,Aspartate and asparagine metabolism,TAS,Homo sapiens
P00505,R-HSA-8964539,https://reactome.org/PathwayBrowser/#/R-HSA-8964539,Glutamate and glutamine metabolism,TAS,Homo sapiens
P00558,R-HSA-70171,https://reactome.org/PathwayBrowser/#/R-HSA-70171,Glycolysis,TAS,Homo sapiens
P00558,R-HSA-70263,https://reactome.org/PathwayBrowser/#/R-HSA-70263,Gluconeogenesis,TAS,Homo sapiens
P00558,R-HSA-9636667,https://reactome.org/PathwayBrowser/#/R-HSA-9636667,Manipulation of host energy metabolism,TAS,Homo sapiens
P00734,R-HSA-140837,https://reactome.org/PathwayBrowser/#/R-HSA-140837,Intrinsic Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P00734,R-HSA-140875,https://reactome.org/PathwayBrowser/#/R-HSA-140875,Common Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P00734,R-HSA-159740,https://reactome.org/PathwayBrowser/#/R-HSA-159740,Gamma-carboxylation of protein precursors,TAS,Homo sapiens
P00734,R-HSA-159763,https://reactome.org/PathwayBrowser/#/R-HSA-159763,Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,TAS,Homo sapiens
P00734,R-HSA-159782,https://reactome.org/PathwayBrowser/#/R-HSA-159782,Removal of aminoterminal propeptides from gamma-carboxylated proteins,TAS,Homo sapiens
P00734,R-HSA-202733,https://reactome.org/PathwayBrowser/#/R-HSA-202733,Cell surface interactions at the vascular wall,TAS,Homo sapiens
P00734,R-HSA-375276,https://reactome.org/PathwayBrowser/#/R-HSA-375276,Peptide ligand-binding receptors,TAS,Homo sapiens
P00734,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
P00734,R-HSA-416476,https://reactome.org/PathwayBrowser/#/R-HSA-416476,G alpha (q) signalling events,TAS,Homo sapiens
P00734,R-HSA-456926,https://reactome.org/PathwayBrowser/#/R-HSA-456926,Thrombin signalling through proteinase activated receptors (PARs),TAS,Homo sapiens
P00734,R-HSA-76009,https://reactome.org/PathwayBrowser/#/R-HSA-76009,Platelet Aggregation (Plug Formation),TAS,Homo sapiens
P00734,R-HSA-9657688,https://reactome.org/PathwayBrowser/#/R-HSA-9657688,Defective factor XII causes hereditary angioedema,TAS,Homo sapiens
P00734,R-HSA-9672391,https://reactome.org/PathwayBrowser/#/R-HSA-9672391,Defective F8 cleavage by thrombin,TAS,Homo sapiens
P00734,R-HSA-977606,https://reactome.org/PathwayBrowser/#/R-HSA-977606,Regulation of Complement cascade,TAS,Homo sapiens
P00736,R-HSA-166663,https://reactome.org/PathwayBrowser/#/R-HSA-166663,Initial triggering of complement,TAS,Homo sapiens
P00736,R-HSA-173623,https://reactome.org/PathwayBrowser/#/R-HSA-173623,Classical antibody-mediated complement activation,TAS,Homo sapiens
P00736,R-HSA-977606,https://reactome.org/PathwayBrowser/#/R-HSA-977606,Regulation of Complement cascade,TAS,Homo sapiens
P00738,R-HSA-2168880,https://reactome.org/PathwayBrowser/#/R-HSA-2168880,Scavenging of heme from plasma,TAS,Homo sapiens
P00738,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P00739,R-HSA-2168880,https://reactome.org/PathwayBrowser/#/R-HSA-2168880,Scavenging of heme from plasma,TAS,Homo sapiens
P00740,R-HSA-140834,https://reactome.org/PathwayBrowser/#/R-HSA-140834,Extrinsic Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P00740,R-HSA-140837,https://reactome.org/PathwayBrowser/#/R-HSA-140837,Intrinsic Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P00740,R-HSA-159740,https://reactome.org/PathwayBrowser/#/R-HSA-159740,Gamma-carboxylation of protein precursors,TAS,Homo sapiens
P00740,R-HSA-159763,https://reactome.org/PathwayBrowser/#/R-HSA-159763,Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,TAS,Homo sapiens
P00740,R-HSA-159782,https://reactome.org/PathwayBrowser/#/R-HSA-159782,Removal of aminoterminal propeptides from gamma-carboxylated proteins,TAS,Homo sapiens
P00740,R-HSA-9672383,https://reactome.org/PathwayBrowser/#/R-HSA-9672383,Defective factor IX causes thrombophilia,TAS,Homo sapiens
P00740,R-HSA-9672396,https://reactome.org/PathwayBrowser/#/R-HSA-9672396,Defective cofactor function of FVIIIa variant,TAS,Homo sapiens
P00740,R-HSA-9673202,https://reactome.org/PathwayBrowser/#/R-HSA-9673202,Defective F9 variant does not activate FX,TAS,Homo sapiens
P00740,R-HSA-9673218,https://reactome.org/PathwayBrowser/#/R-HSA-9673218,Defective F9 secretion,TAS,Homo sapiens
P00740,R-HSA-9673221,https://reactome.org/PathwayBrowser/#/R-HSA-9673221,Defective F9 activation,TAS,Homo sapiens
P00740,R-HSA-9673240,https://reactome.org/PathwayBrowser/#/R-HSA-9673240,Defective gamma-carboxylation of F9,TAS,Homo sapiens
P00742,R-HSA-140834,https://reactome.org/PathwayBrowser/#/R-HSA-140834,Extrinsic Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P00742,R-HSA-140837,https://reactome.org/PathwayBrowser/#/R-HSA-140837,Intrinsic Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P00742,R-HSA-140875,https://reactome.org/PathwayBrowser/#/R-HSA-140875,Common Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P00742,R-HSA-159740,https://reactome.org/PathwayBrowser/#/R-HSA-159740,Gamma-carboxylation of protein precursors,TAS,Homo sapiens
P00742,R-HSA-159763,https://reactome.org/PathwayBrowser/#/R-HSA-159763,Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,TAS,Homo sapiens
P00742,R-HSA-159782,https://reactome.org/PathwayBrowser/#/R-HSA-159782,Removal of aminoterminal propeptides from gamma-carboxylated proteins,TAS,Homo sapiens
P00742,R-HSA-9672383,https://reactome.org/PathwayBrowser/#/R-HSA-9672383,Defective factor IX causes thrombophilia,TAS,Homo sapiens
P00742,R-HSA-9672396,https://reactome.org/PathwayBrowser/#/R-HSA-9672396,Defective cofactor function of FVIIIa variant,TAS,Homo sapiens
P00742,R-HSA-9673202,https://reactome.org/PathwayBrowser/#/R-HSA-9673202,Defective F9 variant does not activate FX,TAS,Homo sapiens
P00746,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P00746,R-HSA-173736,https://reactome.org/PathwayBrowser/#/R-HSA-173736,Alternative complement activation,TAS,Homo sapiens
P00746,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P00747,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P00747,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,Degradation of the extracellular matrix,IEA,Homo sapiens
P00747,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,Degradation of the extracellular matrix,TAS,Homo sapiens
P00747,R-HSA-1592389,https://reactome.org/PathwayBrowser/#/R-HSA-1592389,Activation of Matrix Metalloproteinases,TAS,Homo sapiens
P00747,R-HSA-186797,https://reactome.org/PathwayBrowser/#/R-HSA-186797,Signaling by PDGF,TAS,Homo sapiens
P00747,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
P00747,R-HSA-75205,https://reactome.org/PathwayBrowser/#/R-HSA-75205,Dissolution of Fibrin Clot,TAS,Homo sapiens
P00748,R-HSA-140837,https://reactome.org/PathwayBrowser/#/R-HSA-140837,Intrinsic Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P00748,R-HSA-9657688,https://reactome.org/PathwayBrowser/#/R-HSA-9657688,Defective factor XII causes hereditary angioedema,TAS,Homo sapiens
P00748,R-HSA-9657689,https://reactome.org/PathwayBrowser/#/R-HSA-9657689,Defective SERPING1 causes hereditary angioedema,TAS,Homo sapiens
P00751,R-HSA-173736,https://reactome.org/PathwayBrowser/#/R-HSA-173736,Alternative complement activation,TAS,Homo sapiens
P00751,R-HSA-174577,https://reactome.org/PathwayBrowser/#/R-HSA-174577,Activation of C3 and C5,TAS,Homo sapiens
P00751,R-HSA-977606,https://reactome.org/PathwayBrowser/#/R-HSA-977606,Regulation of Complement cascade,TAS,Homo sapiens
P00915,R-HSA-1237044,https://reactome.org/PathwayBrowser/#/R-HSA-1237044,Erythrocytes take up carbon dioxide and release oxygen,TAS,Homo sapiens
P00915,R-HSA-1247673,https://reactome.org/PathwayBrowser/#/R-HSA-1247673,Erythrocytes take up oxygen and release carbon dioxide,TAS,Homo sapiens
P00915,R-HSA-1475029,https://reactome.org/PathwayBrowser/#/R-HSA-1475029,Reversible hydration of carbon dioxide,TAS,Homo sapiens
P00915,R-HSA-8950505,https://reactome.org/PathwayBrowser/#/R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,TAS,Homo sapiens
P00918,R-HSA-1237044,https://reactome.org/PathwayBrowser/#/R-HSA-1237044,Erythrocytes take up carbon dioxide and release oxygen,TAS,Homo sapiens
P00918,R-HSA-1247673,https://reactome.org/PathwayBrowser/#/R-HSA-1247673,Erythrocytes take up oxygen and release carbon dioxide,TAS,Homo sapiens
P00918,R-HSA-1475029,https://reactome.org/PathwayBrowser/#/R-HSA-1475029,Reversible hydration of carbon dioxide,TAS,Homo sapiens
P00966,R-HSA-70635,https://reactome.org/PathwayBrowser/#/R-HSA-70635,Urea cycle,TAS,Homo sapiens
P01008,R-HSA-140837,https://reactome.org/PathwayBrowser/#/R-HSA-140837,Intrinsic Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P01008,R-HSA-140875,https://reactome.org/PathwayBrowser/#/R-HSA-140875,Common Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P01008,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
P01008,R-HSA-8957275,https://reactome.org/PathwayBrowser/#/R-HSA-8957275,Post-translational protein phosphorylation,TAS,Homo sapiens
P01009,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P01009,R-HSA-204005,https://reactome.org/PathwayBrowser/#/R-HSA-204005,COPII-mediated vesicle transport,TAS,Homo sapiens
P01009,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
P01009,R-HSA-5694530,https://reactome.org/PathwayBrowser/#/R-HSA-5694530,Cargo concentration in the ER,TAS,Homo sapiens
P01009,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P01009,R-HSA-8957275,https://reactome.org/PathwayBrowser/#/R-HSA-8957275,Post-translational protein phosphorylation,TAS,Homo sapiens
P01011,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P01011,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P01019,R-HSA-1989781,https://reactome.org/PathwayBrowser/#/R-HSA-1989781,PPARA activates gene expression,TAS,Homo sapiens
P01019,R-HSA-2022377,https://reactome.org/PathwayBrowser/#/R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,TAS,Homo sapiens
P01019,R-HSA-2022377,https://reactome.org/PathwayBrowser/#/R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,IEA,Homo sapiens
P01019,R-HSA-375276,https://reactome.org/PathwayBrowser/#/R-HSA-375276,Peptide ligand-binding receptors,TAS,Homo sapiens
P01019,R-HSA-416476,https://reactome.org/PathwayBrowser/#/R-HSA-416476,G alpha (q) signalling events,TAS,Homo sapiens
P01019,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,G alpha (i) signalling events,TAS,Homo sapiens
P01023,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P01023,R-HSA-140837,https://reactome.org/PathwayBrowser/#/R-HSA-140837,Intrinsic Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P01023,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,Degradation of the extracellular matrix,TAS,Homo sapiens
P01023,R-HSA-8963896,https://reactome.org/PathwayBrowser/#/R-HSA-8963896,HDL assembly,TAS,Homo sapiens
P01024,R-HSA-173736,https://reactome.org/PathwayBrowser/#/R-HSA-173736,Alternative complement activation,TAS,Homo sapiens
P01024,R-HSA-174577,https://reactome.org/PathwayBrowser/#/R-HSA-174577,Activation of C3 and C5,TAS,Homo sapiens
